Episode Number, Total Reward, Total Steps, 
348,0.7,3
349,0.8,2
350,0.7,3
351,0.6,4
352,0.6,4
353,0.7,3
354,0.6,4
355,0.7,3
356,0.6,4
357,0.7,3
358,0.8,2
359,0.8,2
360,0.8,2
361,0.6,4
362,0.6,4
363,0.8,2
364,0.8,2
365,0.5,5
366,0.6,4
367,0.8,2
368,0.7,3
369,0.5,5
370,0.7,3
371,0.5,5
372,0.5,5
373,0.5,5
374,0.4,6
375,0.6,4
376,0.7,3
377,0.7,3
378,0.6,4
379,0.6,4
380,0.6,4
381,0.8,2
382,0.8,2
383,0.6,4
384,0.7,3
385,0.7,3
386,0.7,3
387,0.7,3
388,0.8,2
389,0.8,2
390,0.4,6
391,0.7,3
392,0.6,4
393,0.4,6
394,0.8,2
395,0.7,3
396,0.6,4
397,0.7,3
398,0.8,2
399,0.6,4
400,0.8,2
401,0.8,2
402,0.6,4
403,0.6,4
404,0.6,4
405,0.6,4
406,0.5,5
407,0.5,5
408,0.8,2
409,0.7,3
410,0.8,2
411,0.6,4
412,0.5,5
413,0.7,3
414,0.8,2
415,0.7,3
416,0.7,3
417,0.6,4
418,0.8,2
419,0.6,4
420,0.4,6
421,0.7,3
422,0.5,5
423,0.7,3
424,0.7,3
425,0.6,4
426,0.7,3
427,0.7,3
428,0.8,2
429,0.7,3
430,0.7,3
431,0.6,4
432,0.7,3
433,0.7,3
434,0.6,4
435,0.5,5
436,0.8,2
437,0.8,2
438,0.7,3
439,0.7,3
440,0.7,3
441,0.6,4
442,0.6,4
443,0.8,2
444,0.7,3
445,0.7,3
446,0.6,4
447,0.8,2
448,0.6,4
449,0.7,3
450,0.8,2
451,0.6,4
452,0.7,3
453,0.7,3
454,0.8,2
455,0.8,2
456,0.7,3
457,0.7,3
458,0.6,4
459,0.7,3
460,0.6,4
461,0.7,3
462,0.6,4
463,0.6,4
464,0.6,4
465,0.8,2
466,0.6,4
467,0.4,6
468,0.7,3
469,0.8,2
470,0.6,4
471,0.8,2
472,0.5,5
473,0.7,3
474,0.7,3
475,0.4,6
476,0.7,3
477,0.8,2
478,0.8,2
479,0.8,2
480,0.7,3
481,0.7,3
482,0.6,4
483,0.7,3
484,0.7,3
485,0.8,2
486,0.5,5
487,0.6,4
488,0.7,3
489,0.7,3
490,0.6,4
491,0.5,5
492,0.6,4
493,0.6,4
494,0.8,2
495,0.8,2
496,0.8,2
497,0.6,4
498,0.8,2
499,0.8,2
500,0.8,2
501,0.4,6
502,0.8,2
503,0.6,4
504,0.8,2
505,0.8,2
506,0.7,3
507,0.8,2
508,0.7,3
509,0.8,2
510,0.7,3
511,0.7,3
512,0.6,4
513,0.8,2
514,0.6,4
515,0.5,5
516,0.6,4
517,0.6,4
518,0.7,3
519,0.6,4
520,0.7,3
521,0.6,4
522,0.7,3
523,0.5,5
524,0.6,4
525,0.8,2
526,0.6,4
527,0.7,3
528,0.6,4
529,0.5,5
530,0.5,5
531,0.6,4
532,0.7,3
533,0.7,3
534,0.7,3
535,0.8,2
536,0.7,3
537,0.8,2
538,0.7,3
539,0.7,3
540,0.7,3
541,0.6,4
542,0.6,4
543,0.8,2
544,0.8,2
545,0.6,4
546,0.6,4
547,0.6,4
548,0.6,4
549,0.6,4
550,0.7,3
551,0.6,4
552,0.7,3
553,0.6,4
554,0.6,4
555,0.8,2
556,0.8,2
557,0.7,3
558,0.8,2
559,0.5,5
560,0.5,5
561,0.5,5
562,0.6,4
563,0.6,4
564,0.6,4
565,0.8,2
566,0.5,5
567,0.6,4
568,0.6,4
569,0.6,4
570,0.6,4
571,0.6,4
572,0.5,5
573,0.7,3
574,0.6,4
575,0.8,2
576,0.7,3
577,0.7,3
578,0.6,4
579,0.6,4
580,0.7,3
581,0.7,3
582,0.5,5
583,0.7,3
584,0.5,5
585,0.8,2
586,0.4,6
587,0.8,2
588,0.7,3
589,0.6,4
590,0.7,3
591,0.8,2
592,0.7,3
593,0.7,3
594,0.8,2
595,0.8,2
596,0.8,2
597,0.4,6
598,0.7,3
599,0.5,5
600,0.7,3
601,0.6,4
602,0.7,3
603,0.7,3
604,0.7,3
605,0.7,3
606,0.8,2
607,0.5,5
608,0.6,4
609,0.6,4
610,0.8,2
611,0.5,5
612,0.6,4
613,0.6,4
614,0.7,3
615,0.8,2
616,0.6,4
617,0.7,3
618,0.6,4
619,0.8,2
620,0.8,2
621,0.6,4
622,0.8,2
623,0.4,6
624,0.5,5
625,0.6,4
626,0.7,3
627,0.6,4
628,0.6,4
629,0.5,5
630,0.8,2
631,0.5,5
632,0.4,6
633,0.8,2
634,0.6,4
635,0.6,4
636,0.5,5
637,0.7,3
638,0.5,5
639,0.6,4
640,0.8,2
641,0.7,3
642,0.7,3
643,0.6,4
644,0.5,5
645,0.6,4
646,0.5,5
647,0.7,3
648,0.6,4
649,0.8,2
650,0.8,2
651,0.7,3
652,0.8,2
653,0.7,3
654,0.7,3
655,0.8,2
656,0.7,3
657,0.6,4
658,0.4,6
659,0.5,5
660,0.8,2
661,0.4,6
662,0.6,4
663,0.8,2
664,0.8,2
665,0.7,3
666,0.7,3
667,0.5,5
668,0.8,2
669,0.7,3
670,0.6,4
671,0.8,2
672,0.5,5
673,0.7,3
674,0.8,2
675,0.8,2
676,0.7,3
677,0.8,2
678,0.7,3
679,0.7,3
680,0.7,3
681,0.7,3
682,0.5,5
683,0.7,3
684,0.7,3
685,0.6,4
686,0.5,5
687,0.7,3
688,0.7,3
689,0.4,6
690,0.7,3
691,0.8,2
692,0.7,3
693,0.8,2
694,0.5,5
695,0.5,5
696,0.7,3
697,0.5,5
698,0.5,5
699,0.7,3
700,0.5,5
701,0.6,4
702,0.8,2
703,0.7,3
704,0.8,2
705,0.8,2
706,0.8,2
707,0.5,5
708,0.6,4
709,0.6,4
710,0.7,3
711,0.7,3
712,0.7,3
713,0.7,3
714,0.7,3
715,0.4,6
716,0.5,5
717,0.7,3
718,0.8,2
719,0.7,3
720,0.8,2
721,0.7,3
722,0.7,3
723,0.8,2
724,0.8,2
725,0.7,3
726,0.7,3
727,0.4,6
728,0.8,2
729,0.6,4
730,0.6,4
731,0.4,6
732,0.6,4
733,0.7,3
734,0.8,2
735,0.6,4
736,0.8,2
737,0.6,4
738,0.8,2
739,0.6,4
740,0.7,3
741,0.5,5
742,0.7,3
743,0.6,4
744,0.7,3
745,0.8,2
746,0.5,5
747,0.5,5
748,0.7,3
749,0.7,3
750,0.8,2
751,0.7,3
752,0.6,4
753,0.8,2
754,0.7,3
755,0.7,3
756,0.8,2
757,0.7,3
758,0.6,4
759,0.5,5
760,0.7,3
761,0.7,3
762,0.7,3
763,0.8,2
764,0.7,3
765,0.7,3
766,0.8,2
767,0.7,3
768,0.7,3
769,0.6,4
770,0.6,4
771,0.7,3
772,0.7,3
773,0.5,5
774,0.6,4
775,0.7,3
776,0.6,4
777,0.8,2
778,0.7,3
779,0.8,2
780,0.6,4
781,0.6,4
782,0.5,5
783,0.8,2
784,0.8,2
785,0.7,3
786,0.8,2
787,0.7,3
788,0.8,2
789,0.5,5
790,0.8,2
791,0.7,3
792,0.6,4
793,0.5,5
794,0.7,3
795,0.5,5
796,0.8,2
797,0.5,5
798,0.6,4
799,0.8,2
800,0.5,5
801,0.6,4
802,0.6,4
803,0.6,4
804,0.8,2
805,0.7,3
806,0.7,3
807,0.8,2
808,0.7,3
809,0.6,4
810,0.7,3
811,0.6,4
812,0.6,4
813,0.8,2
814,0.7,3
815,0.7,3
816,0.7,3
817,0.7,3
818,0.8,2
819,0.6,4
820,0.7,3
821,0.5,5
822,0.6,4
823,0.5,5
824,0.7,3
825,0.7,3
826,0.6,4
827,0.7,3
828,0.6,4
829,0.6,4
830,0.7,3
831,0.5,5
832,0.7,3
833,0.6,4
834,0.6,4
835,0.7,3
836,0.6,4
837,0.6,4
838,0.5,5
839,0.8,2
840,0.7,3
841,0.7,3
842,0.7,3
843,0.6,4
844,0.7,3
845,0.7,3
846,0.8,2
847,0.7,3
848,0.8,2
849,0.7,3
850,0.8,2
851,0.6,4
852,0.6,4
853,0.6,4
854,0.7,3
855,0.8,2
856,0.8,2
857,0.6,4
858,0.5,5
859,0.4,6
860,0.5,5
861,0.6,4
862,0.7,3
863,0.7,3
864,0.6,4
865,0.6,4
866,0.6,4
867,0.6,4
868,0.6,4
869,0.8,2
870,0.6,4
871,0.8,2
872,0.6,4
873,0.6,4
874,0.8,2
875,0.7,3
876,0.6,4
877,0.6,4
878,0.5,5
879,0.7,3
880,0.6,4
881,0.7,3
882,0.7,3
883,0.7,3
884,0.7,3
885,0.6,4
886,0.7,3
887,0.8,2
888,0.7,3
889,0.8,2
890,0.6,4
891,0.7,3
892,0.7,3
893,0.8,2
894,0.6,4
895,0.7,3
896,0.5,5
897,0.5,5
898,0.6,4
899,0.4,6
900,0.8,2
901,0.6,4
902,0.6,4
903,0.5,5
904,0.6,4
905,0.7,3
906,0.7,3
907,0.7,3
908,0.7,3
909,0.7,3
910,0.6,4
911,0.7,3
912,0.7,3
913,0.6,4
914,0.8,2
915,0.4,6
916,0.4,6
917,0.8,2
918,0.8,2
919,0.8,2
920,0.8,2
921,0.8,2
922,0.7,3
923,0.6,4
924,0.6,4
925,0.8,2
926,0.8,2
927,0.6,4
928,0.6,4
929,0.8,2
930,0.8,2
931,0.6,4
932,0.6,4
933,0.7,3
934,0.6,4
935,0.6,4
936,0.7,3
937,0.8,2
938,0.7,3
939,0.7,3
940,0.7,3
941,0.7,3
942,0.7,3
943,0.6,4
944,0.7,3
945,0.7,3
946,0.6,4
947,0.7,3
948,0.5,5
949,0.7,3
950,0.5,5
951,0.7,3
952,0.8,2
953,0.6,4
954,0.6,4
955,0.6,4
956,0.7,3
957,0.7,3
958,0.7,3
959,0.8,2
960,0.7,3
961,0.6,4
962,0.4,6
963,0.6,4
964,0.7,3
965,0.8,2
966,0.8,2
967,0.8,2
968,0.5,5
969,0.7,3
970,0.7,3
971,0.8,2
972,0.6,4
973,0.7,3
974,0.4,6
975,0.6,4
976,0.6,4
977,0.6,4
978,0.7,3
979,0.6,4
980,0.7,3
981,0.7,3
982,0.4,6
983,0.5,5
984,0.8,2
985,0.7,3
986,0.6,4
987,0.8,2
988,0.8,2
989,0.6,4
990,0.8,2
991,0.8,2
992,0.6,4
993,0.6,4
994,0.5,5
995,0.8,2
996,0.6,4
997,0.6,4
998,0.8,2
999,0.7,3
1000,0.5,5
1001,0.6,4
1002,0.7,3
1003,0.6,4
1004,0.7,3
1005,0.8,2
1006,0.7,3
1007,0.7,3
1008,0.6,4
1009,0.7,3
1010,0.7,3
1011,0.7,3
1012,0.7,3
1013,0.7,3
1014,0.5,5
1015,0.7,3
1016,0.6,4
1017,0.6,4
1018,0.6,4
1019,0.7,3
1020,0.7,3
1021,0.7,3
1022,0.7,3
1023,0.6,4
1024,0.6,4
1025,0.5,5
1026,0.5,5
1027,0.8,2
1028,0.6,4
1029,0.7,3
1030,0.8,2
1031,0.5,5
1032,0.5,5
1033,0.7,3
1034,0.6,4
1035,0.8,2
1036,0.7,3
1037,0.6,4
1038,0.5,5
1039,0.6,4
1040,0.7,3
1041,0.5,5
1042,0.8,2
1043,0.8,2
1044,0.6,4
1045,0.6,4
1046,0.6,4
1047,0.7,3
1048,0.6,4
1049,0.8,2
1050,0.5,5
1051,0.6,4
1052,0.5,5
1053,0.7,3
1054,0.7,3
1055,0.6,4
1056,0.8,2
1057,0.7,3
1058,0.5,5
1059,0.8,2
1060,0.6,4
1061,0.7,3
1062,0.7,3
1063,0.7,3
1064,0.6,4
1065,0.6,4
1066,0.8,2
1067,0.6,4
1068,0.8,2
1069,0.8,2
1070,0.5,5
1071,0.6,4
1072,0.6,4
1073,0.7,3
1074,0.6,4
1075,0.6,4
1076,0.5,5
1077,0.6,4
1078,0.6,4
1079,0.7,3
1080,0.6,4
1081,0.6,4
1082,0.6,4
1083,0.8,2
1084,0.8,2
1085,0.5,5
1086,0.7,3
1087,0.8,2
1088,0.6,4
1089,0.8,2
1090,0.6,4
1091,0.4,6
1092,0.7,3
1093,0.8,2
1094,0.6,4
1095,0.8,2
1096,0.7,3
1097,0.8,2
1098,0.7,3
1099,0.8,2
1100,0.4,6
1101,0.7,3
1102,0.8,2
1103,0.8,2
1104,0.6,4
1105,0.7,3
1106,0.6,4
1107,0.6,4
1108,0.8,2
1109,0.5,5
1110,0.7,3
